Object,Owner,Time,XPos,Ypos,ZPos,XRot,YRot,ZRot,Status
Square (1),0,14:02:48.6944770,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.6945650,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.6945970,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.8193850,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.8194460,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.8194740,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.9316340,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.9317080,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.9317370,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.0567600,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.0568570,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.0568910,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.1821860,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.1822480,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.1822810,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.2935900,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.2936540,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.2936840,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.4185110,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.4185700,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.4186020,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.5308060,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.5309450,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.5309760,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.6559100,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.6559780,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.6560050,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.7808280,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.7808980,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.7809300,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:49.8924920,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:49.8925610,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:49.8925910,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.0178260,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.0178850,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.0180590,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.1298040,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.1299620,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.1300030,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.2541880,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.2542460,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.2542760,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.3792440,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.3793080,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.3793370,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.4910000,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.4910750,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.4911050,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.6160850,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.6161820,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.6162130,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.7416730,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.7417470,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.7417760,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.8524890,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.8525520,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.8525810,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:50.9778600,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:50.9779240,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:50.9779520,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.0892780,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.0893410,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.0893700,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.2147480,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.2148130,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.2148490,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.3409770,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.3410590,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.3410910,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.4513320,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.4513960,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.4514280,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.5769700,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.5770310,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.5770660,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.7020130,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.7020680,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.7020980,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.8143750,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.8144420,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.8144740,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:51.9389820,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:51.9390440,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:51.9390720,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.0503860,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.0504540,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.0504820,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.1754140,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.1754840,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.1755190,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.3011310,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.3012000,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.3012330,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.4126180,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.4126840,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.4127160,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.5316270,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.5317180,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.5317380,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.6529000,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.6529890,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.6530200,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.7804480,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.7805890,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.7806250,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:52.9013340,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:52.9014010,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:52.9014390,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.0132210,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.0132950,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.0133270,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.1390290,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.1391070,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.1391460,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.2517110,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.2517930,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.2518220,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.3797980,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.3798760,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.3799370,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.4989510,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.4990110,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.4990390,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.6131310,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.6132090,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.6132370,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.7357870,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.7358940,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.7359240,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.8571210,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.8572450,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.8572800,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:53.9730620,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:53.9731420,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:53.9731740,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:54.1017710,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:54.1018540,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:54.1018890,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
